gene,inMod
ENSDARG00000011449,0
ENSDARG00000003203,0
ENSDARG00000101584,0
ENSDARG00000033099,0
ENSDARG00000075129,0
ENSDARG00000016307,0
ENSDARG00000086214,0
ENSDARG00000023868,1
ENSDARG00000030347,0
ENSDARG00000017078,0
ENSDARG00000034434,0
ENSDARG00000057477,0
ENSDARG00000057527,0
ENSDARG00000073970,0
ENSDARG00000070006,0
ENSDARG00000045936,0
ENSDARG00000008852,0
ENSDARG00000045935,0
ENSDARG00000105589,0
ENSDARG00000060962,0
ENSDARG00000006889,0
ENSDARG00000101144,0
ENSDARG00000101706,0
ENSDARG00000057323,0
ENSDARG00000073688,0
ENSDARG00000028386,0
ENSDARG00000019791,0
ENSDARG00000067964,0
ENSDARG00000077998,0
ENSDARG00000001234,0
ENSDARG00000089456,0
ENSDARG00000091348,0
ENSDARG00000088036,0
ENSDARG00000104840,0
ENSDARG00000062834,0
ENSDARG00000058038,0
ENSDARG00000013031,0
ENSDARG00000057328,0
ENSDARG00000079684,0
ENSDARG00000057353,0
ENSDARG00000058044,0
ENSDARG00000087452,0
ENSDARG00000077909,0
ENSDARG00000105532,0
ENSDARG00000009610,0
ENSDARG00000078801,0
ENSDARG00000076302,0
ENSDARG00000008660,0
ENSDARG00000077419,0
ENSDARG00000036678,0
ENSDARG00000006754,0
ENSDARG00000022020,0
ENSDARG00000057142,0
ENSDARG00000102221,0
ENSDARG00000007526,0
ENSDARG00000001634,0
ENSDARG00000080020,0
ENSDARG00000062485,0
ENSDARG00000102066,0
ENSDARG00000105037,0
ENSDARG00000007366,0
ENSDARG00000036575,0
ENSDARG00000055504,0
ENSDARG00000100946,0
ENSDARG00000079463,0
ENSDARG00000013329,0
ENSDARG00000103316,0
ENSDARG00000055226,0
ENSDARG00000069313,0
ENSDARG00000014657,0
ENSDARG00000104169,0
ENSDARG00000101750,0
ENSDARG00000062085,0
ENSDARG00000089821,0
ENSDARG00000010940,0
ENSDARG00000076472,0
ENSDARG00000069326,0
ENSDARG00000056233,0
ENSDARG00000088810,0
ENSDARG00000020397,0
ENSDARG00000069331,0
ENSDARG00000055342,0
ENSDARG00000056346,0
ENSDARG00000036414,0
ENSDARG00000091234,0
ENSDARG00000056184,0
ENSDARG00000016687,0
ENSDARG00000077414,0
ENSDARG00000090444,0
ENSDARG00000036422,0
ENSDARG00000055797,0
ENSDARG00000100712,0
ENSDARG00000036426,0
ENSDARG00000036427,0
ENSDARG00000104557,0
ENSDARG00000079034,0
ENSDARG00000103211,0
ENSDARG00000017874,0
ENSDARG00000105533,0
ENSDARG00000036463,0
ENSDARG00000095579,0
ENSDARG00000098932,0
ENSDARG00000105587,0
ENSDARG00000086150,0
ENSDARG00000105595,0
ENSDARG00000042277,0
ENSDARG00000036445,0
ENSDARG00000087352,0
ENSDARG00000088087,0
ENSDARG00000102693,0
ENSDARG00000101135,0
ENSDARG00000012827,0
ENSDARG00000036394,0
ENSDARG00000055163,0
ENSDARG00000061610,0
ENSDARG00000077329,0
ENSDARG00000038901,0
ENSDARG00000087162,0
ENSDARG00000069662,0
ENSDARG00000104636,0
ENSDARG00000100454,0
ENSDARG00000055046,0
ENSDARG00000105629,0
ENSDARG00000032862,0
ENSDARG00000016260,0
ENSDARG00000091111,0
ENSDARG00000022129,0
ENSDARG00000055080,0
ENSDARG00000036386,0
ENSDARG00000008188,0
ENSDARG00000013317,0
ENSDARG00000022466,0
ENSDARG00000004196,0
ENSDARG00000102228,0
ENSDARG00000034855,0
ENSDARG00000105634,0
ENSDARG00000018228,0
ENSDARG00000069600,0
ENSDARG00000074183,0
ENSDARG00000030176,0
ENSDARG00000029170,0
ENSDARG00000036499,0
ENSDARG00000036501,0
ENSDARG00000030241,0
ENSDARG00000102029,0
ENSDARG00000076443,0
ENSDARG00000024598,0
ENSDARG00000012640,0
ENSDARG00000054473,0
ENSDARG00000021135,0
ENSDARG00000088835,0
ENSDARG00000026842,0
ENSDARG00000061301,0
ENSDARG00000007989,0
ENSDARG00000075831,0
ENSDARG00000013526,0
ENSDARG00000044125,0
ENSDARG00000024877,0
ENSDARG00000103961,0
ENSDARG00000077256,0
ENSDARG00000089877,0
ENSDARG00000061411,0
ENSDARG00000054786,0
ENSDARG00000079281,0
ENSDARG00000105583,0
ENSDARG00000054829,0
ENSDARG00000006545,0
ENSDARG00000061472,0
ENSDARG00000036345,0
ENSDARG00000079900,0
ENSDARG00000105573,0
ENSDARG00000011462,0
ENSDARG00000054856,0
ENSDARG00000002685,0
ENSDARG00000105557,0
ENSDARG00000040224,0
ENSDARG00000032458,0
ENSDARG00000008278,0
ENSDARG00000024109,0
ENSDARG00000001939,0
ENSDARG00000099819,0
ENSDARG00000103682,0
ENSDARG00000069496,0
ENSDARG00000054934,0
ENSDARG00000054937,0
ENSDARG00000098874,0
ENSDARG00000077121,0
ENSDARG00000105572,0
ENSDARG00000007370,0
ENSDARG00000105619,0
ENSDARG00000037560,0
ENSDARG00000056690,0
ENSDARG00000056722,0
ENSDARG00000056725,0
ENSDARG00000011545,0
ENSDARG00000079313,0
ENSDARG00000069463,0
ENSDARG00000069461,0
ENSDARG00000105575,0
ENSDARG00000069459,0
ENSDARG00000105638,0
ENSDARG00000031796,0
ENSDARG00000036473,0
ENSDARG00000086222,0
ENSDARG00000056803,0
ENSDARG00000056795,0
ENSDARG00000039211,0
ENSDARG00000078891,0
ENSDARG00000079712,0
ENSDARG00000016363,0
ENSDARG00000056762,0
ENSDARG00000077314,0
ENSDARG00000040265,0
ENSDARG00000040266,0
ENSDARG00000092115,0
ENSDARG00000056741,0
ENSDARG00000090975,0
ENSDARG00000069433,0
ENSDARG00000091614,0
ENSDARG00000069432,0
ENSDARG00000036305,0
ENSDARG00000069425,0
ENSDARG00000069430,0
ENSDARG00000019098,0
ENSDARG00000056656,0
ENSDARG00000103000,0
ENSDARG00000056648,0
ENSDARG00000088332,0
ENSDARG00000009346,0
ENSDARG00000036299,0
ENSDARG00000036298,0
ENSDARG00000062220,0
ENSDARG00000015536,0
ENSDARG00000056587,0
ENSDARG00000062190,0
ENSDARG00000056557,0
ENSDARG00000036252,0
ENSDARG00000062165,0
ENSDARG00000105549,0
ENSDARG00000104535,0
ENSDARG00000105561,0
ENSDARG00000054318,0
ENSDARG00000054324,0
ENSDARG00000037363,0
ENSDARG00000025693,0
ENSDARG00000037362,0
ENSDARG00000010596,0
ENSDARG00000054423,0
ENSDARG00000105643,0
ENSDARG00000003872,0
ENSDARG00000073731,0
ENSDARG00000054264,0
ENSDARG00000036055,0
ENSDARG00000061145,0
ENSDARG00000095007,0
ENSDARG00000036056,0
ENSDARG00000078055,0
ENSDARG00000036061,0
ENSDARG00000054222,0
ENSDARG00000036057,0
ENSDARG00000036058,0
ENSDARG00000036059,0
ENSDARG00000005612,0
ENSDARG00000077901,0
ENSDARG00000068628,0
ENSDARG00000053685,0
ENSDARG00000053650,0
ENSDARG00000074465,0
ENSDARG00000017901,0
ENSDARG00000033683,0
ENSDARG00000053505,0
ENSDARG00000053559,0
ENSDARG00000079622,0
ENSDARG00000028816,0
ENSDARG00000053554,0
ENSDARG00000005549,0
ENSDARG00000076104,0
ENSDARG00000028815,0
ENSDARG00000074340,0
ENSDARG00000074968,0
ENSDARG00000053493,0
ENSDARG00000053480,0
ENSDARG00000053468,0
ENSDARG00000017431,0
ENSDARG00000052728,0
ENSDARG00000078802,0
ENSDARG00000036180,0
ENSDARG00000036179,0
ENSDARG00000010601,0
ENSDARG00000012495,0
ENSDARG00000045428,0
ENSDARG00000060639,0
ENSDARG00000053405,0
ENSDARG00000077506,0
ENSDARG00000053380,0
ENSDARG00000074490,0
ENSDARG00000060586,0
ENSDARG00000079336,0
ENSDARG00000053370,0
ENSDARG00000075158,0
ENSDARG00000076919,0
ENSDARG00000068868,0
ENSDARG00000036164,0
ENSDARG00000027322,0
ENSDARG00000018817,0
ENSDARG00000008022,0
ENSDARG00000089236,0
ENSDARG00000060542,0
ENSDARG00000001210,0
ENSDARG00000000423,0
ENSDARG00000000767,0
ENSDARG00000000442,0
ENSDARG00000036147,0
ENSDARG00000036144,0
ENSDARG00000079324,0
ENSDARG00000079438,0
ENSDARG00000036080,0
ENSDARG00000051852,0
ENSDARG00000036082,0
ENSDARG00000060169,0
ENSDARG00000095082,0
ENSDARG00000036086,0
ENSDARG00000079440,0
ENSDARG00000006487,0
ENSDARG00000068981,0
ENSDARG00000052688,0
ENSDARG00000105627,0
ENSDARG00000069006,0
ENSDARG00000060238,0
ENSDARG00000069028,0
ENSDARG00000036094,0
ENSDARG00000011851,0
ENSDARG00000036096,0
ENSDARG00000053209,0
ENSDARG00000036136,0
ENSDARG00000053200,0
ENSDARG00000105641,0
ENSDARG00000087196,0
ENSDARG00000036135,0
ENSDARG00000003495,0
ENSDARG00000098439,0
ENSDARG00000105574,0
ENSDARG00000077584,0
ENSDARG00000010586,0
ENSDARG00000077237,0
ENSDARG00000051768,0
ENSDARG00000078560,0
ENSDARG00000075964,1
ENSDARG00000018814,0
ENSDARG00000076297,0
ENSDARG00000060411,0
ENSDARG00000079165,0
ENSDARG00000069090,0
ENSDARG00000001975,0
ENSDARG00000077546,0
ENSDARG00000030463,0
ENSDARG00000105578,0
ENSDARG00000079216,0
ENSDARG00000014378,0
ENSDARG00000016141,0
ENSDARG00000053010,0
ENSDARG00000017676,0
ENSDARG00000104955,0
ENSDARG00000105586,0
ENSDARG00000101076,0
ENSDARG00000044216,0
ENSDARG00000026862,0
ENSDARG00000074498,0
ENSDARG00000105517,0
ENSDARG00000073957,0
ENSDARG00000074319,0
ENSDARG00000060058,0
ENSDARG00000010756,0
ENSDARG00000020053,0
ENSDARG00000008380,0
ENSDARG00000060070,0
ENSDARG00000105555,0
ENSDARG00000060071,0
ENSDARG00000036076,0
ENSDARG00000105651,0
ENSDARG00000036074,0
ENSDARG00000036073,0
ENSDARG00000036064,0
ENSDARG00000033418,0
ENSDARG00000008485,0
ENSDARG00000014577,0
ENSDARG00000005092,0
ENSDARG00000005894,0
ENSDARG00000004447,0
ENSDARG00000029242,0
ENSDARG00000012306,0
ENSDARG00000036043,0
ENSDARG00000036041,0
ENSDARG00000024324,0
ENSDARG00000104129,0
ENSDARG00000036040,0
ENSDARG00000036038,0
ENSDARG00000017474,0
ENSDARG00000006878,0
ENSDARG00000015793,0
ENSDARG00000014439,0
ENSDARG00000036036,0
ENSDARG00000069254,0
ENSDARG00000008322,0
ENSDARG00000007244,0
ENSDARG00000105584,0
ENSDARG00000029995,0
ENSDARG00000035958,0
ENSDARG00000099385,0
ENSDARG00000101872,0
ENSDARG00000068457,0
ENSDARG00000052271,0
ENSDARG00000033042,0
ENSDARG00000052244,0
ENSDARG00000003520,0
ENSDARG00000035963,0
ENSDARG00000003769,0
ENSDARG00000010021,0
ENSDARG00000077465,0
ENSDARG00000059871,0
ENSDARG00000036489,0
ENSDARG00000036493,0
ENSDARG00000076934,0
ENSDARG00000078964,0
ENSDARG00000060023,0
ENSDARG00000035970,0
ENSDARG00000020953,0
ENSDARG00000035978,0
ENSDARG00000035984,0
ENSDARG00000060027,0
ENSDARG00000024092,1
ENSDARG00000068567,0
ENSDARG00000068562,0
ENSDARG00000010658,0
ENSDARG00000068557,0
ENSDARG00000001241,0
ENSDARG00000000861,0
ENSDARG00000031693,0
ENSDARG00000016964,0
ENSDARG00000078077,0
ENSDARG00000005821,0
ENSDARG00000017242,0
ENSDARG00000075083,0
ENSDARG00000052331,0
ENSDARG00000059961,0
ENSDARG00000019969,0
ENSDARG00000105669,0
ENSDARG00000059950,0
ENSDARG00000094709,0
ENSDARG00000035942,0
ENSDARG00000008224,0
ENSDARG00000075682,0
ENSDARG00000076348,0
ENSDARG00000002506,0
ENSDARG00000012199,0
ENSDARG00000104066,0
ENSDARG00000075584,0
ENSDARG00000078284,0
ENSDARG00000098462,0
ENSDARG00000001999,0
ENSDARG00000037478,0
ENSDARG00000098435,0
ENSDARG00000101166,0
ENSDARG00000099831,0
ENSDARG00000021442,0
ENSDARG00000075549,0
ENSDARG00000088428,0
ENSDARG00000046127,0
ENSDARG00000008811,0
ENSDARG00000052020,0
ENSDARG00000035924,0
ENSDARG00000068432,0
ENSDARG00000011301,0
ENSDARG00000045139,0
ENSDARG00000077570,0
ENSDARG00000052011,0
ENSDARG00000052010,0
ENSDARG00000098810,0
ENSDARG00000007745,0
ENSDARG00000102446,0
ENSDARG00000102068,0
ENSDARG00000101472,0
ENSDARG00000102435,0
ENSDARG00000104856,0
ENSDARG00000102929,0
ENSDARG00000105232,0
ENSDARG00000102572,0
ENSDARG00000098622,0
ENSDARG00000099001,0
ENSDARG00000103648,0
ENSDARG00000103361,0
ENSDARG00000099471,0
ENSDARG00000099964,0
ENSDARG00000099065,0
ENSDARG00000052164,0
ENSDARG00000079013,0
ENSDARG00000078088,0
ENSDARG00000087260,0
ENSDARG00000008454,0
ENSDARG00000079578,0
ENSDARG00000035905,0
ENSDARG00000059812,0
ENSDARG00000035899,0
ENSDARG00000059798,0
ENSDARG00000010878,0
ENSDARG00000059792,0
ENSDARG00000028058,0
ENSDARG00000015349,0
ENSDARG00000059770,0
ENSDARG00000018643,0
ENSDARG00000011088,0
ENSDARG00000076701,0
ENSDARG00000059751,0
ENSDARG00000077791,0
ENSDARG00000011897,0
ENSDARG00000005651,0
ENSDARG00000003193,0
ENSDARG00000009702,0
ENSDARG00000101628,0
ENSDARG00000035873,0
ENSDARG00000052138,0
ENSDARG00000087863,0
ENSDARG00000003132,0
ENSDARG00000035872,0
ENSDARG00000044812,1
ENSDARG00000005993,0
ENSDARG00000044813,0
ENSDARG00000020473,0
ENSDARG00000018241,0
ENSDARG00000059725,0
ENSDARG00000052118,0
ENSDARG00000052114,0
ENSDARG00000078888,0
ENSDARG00000012499,0
ENSDARG00000015780,0
ENSDARG00000052061,0
ENSDARG00000052063,0
ENSDARG00000105693,0
ENSDARG00000018329,0
ENSDARG00000046013,0
ENSDARG00000074367,0
ENSDARG00000059672,0
ENSDARG00000089066,0
ENSDARG00000014690,0
ENSDARG00000077769,0
ENSDARG00000105159,0
ENSDARG00000005840,0
ENSDARG00000012002,0
ENSDARG00000052074,0
ENSDARG00000105682,0
ENSDARG00000091514,0
ENSDARG00000068291,0
ENSDARG00000005456,0
ENSDARG00000075017,0
ENSDARG00000015805,0
ENSDARG00000004714,0
ENSDARG00000077013,0
ENSDARG00000005448,0
ENSDARG00000076143,0
ENSDARG00000059601,0
ENSDARG00000079000,0
ENSDARG00000005374,0
ENSDARG00000035853,0
ENSDARG00000104600,0
ENSDARG00000102750,0
ENSDARG00000098074,0
ENSDARG00000104530,0
ENSDARG00000103736,0
ENSDARG00000102855,0
ENSDARG00000104011,0
ENSDARG00000104342,0
ENSDARG00000099339,0
ENSDARG00000103021,0
ENSDARG00000102335,0
ENSDARG00000099722,0
ENSDARG00000101540,0
ENSDARG00000104287,0
ENSDARG00000101637,0
ENSDARG00000100420,0
ENSDARG00000035796,0
ENSDARG00000089538,0
ENSDARG00000051851,0
ENSDARG00000076870,0
ENSDARG00000051853,0
ENSDARG00000100109,0
ENSDARG00000087996,0
ENSDARG00000079012,0
ENSDARG00000059503,0
ENSDARG00000068191,0
ENSDARG00000068187,0
ENSDARG00000051886,0
ENSDARG00000078882,0
ENSDARG00000007769,0
ENSDARG00000073723,0
ENSDARG00000010250,0
ENSDARG00000059529,0
ENSDARG00000012818,0
ENSDARG00000073856,0
ENSDARG00000059534,0
ENSDARG00000019595,0
ENSDARG00000076729,0
ENSDARG00000017010,0
ENSDARG00000038359,0
ENSDARG00000102478,0
ENSDARG00000035820,0
ENSDARG00000035819,0
ENSDARG00000051915,0
ENSDARG00000004713,0
ENSDARG00000043010,0
ENSDARG00000043313,0
ENSDARG00000051920,0
ENSDARG00000037176,0
ENSDARG00000078703,0
ENSDARG00000036045,0
ENSDARG00000017794,0
ENSDARG00000068156,0
ENSDARG00000051926,0
ENSDARG00000036044,0
ENSDARG00000010332,0
ENSDARG00000101717,0
ENSDARG00000100591,0
ENSDARG00000101306,0
ENSDARG00000104228,0
ENSDARG00000103377,0
ENSDARG00000103744,0
ENSDARG00000100440,0
ENSDARG00000103718,0
ENSDARG00000102766,0
ENSDARG00000101652,0
ENSDARG00000104901,0
ENSDARG00000099116,0
ENSDARG00000099177,0
ENSDARG00000099485,0
ENSDARG00000100308,0
ENSDARG00000098605,0
ENSDARG00000100428,0
ENSDARG00000017315,0
ENSDARG00000029500,0
ENSDARG00000033957,0
ENSDARG00000035544,0
ENSDARG00000030307,0
ENSDARG00000007385,0
ENSDARG00000068246,0
ENSDARG00000030161,0
ENSDARG00000051955,0
ENSDARG00000051939,0
ENSDARG00000077162,0
ENSDARG00000079584,0
ENSDARG00000018312,0
ENSDARG00000068256,0
ENSDARG00000059693,0
ENSDARG00000068258,0
ENSDARG00000038865,0
ENSDARG00000042728,0
ENSDARG00000052091,0
ENSDARG00000013842,0
ENSDARG00000001776,0
ENSDARG00000060610,0
ENSDARG00000100518,0
ENSDARG00000079660,0
ENSDARG00000013072,0
ENSDARG00000078118,0
ENSDARG00000017006,0
ENSDARG00000080006,0
ENSDARG00000035751,0
ENSDARG00000105344,0
ENSDARG00000104256,0
ENSDARG00000098130,0
ENSDARG00000101280,0
ENSDARG00000104788,0
ENSDARG00000102645,1
ENSDARG00000075608,0
ENSDARG00000035629,0
ENSDARG00000059483,0
ENSDARG00000035732,0
ENSDARG00000020252,0
ENSDARG00000059438,0
ENSDARG00000020377,0
ENSDARG00000009170,0
ENSDARG00000059460,0
ENSDARG00000012887,0
ENSDARG00000101214,0
ENSDARG00000102417,0
ENSDARG00000102556,1
ENSDARG00000103799,0
ENSDARG00000105187,0
ENSDARG00000099380,0
ENSDARG00000099774,0
ENSDARG00000102850,0
ENSDARG00000100013,0
ENSDARG00000098937,0
ENSDARG00000103057,0
ENSDARG00000087092,0
ENSDARG00000104742,0
ENSDARG00000099654,0
ENSDARG00000103422,0
ENSDARG00000102394,0
ENSDARG00000086977,0
ENSDARG00000067918,0
ENSDARG00000035781,0
ENSDARG00000052082,0
ENSDARG00000004874,0
ENSDARG00000086033,0
ENSDARG00000078615,0
ENSDARG00000045946,0
ENSDARG00000073673,0
ENSDARG00000031150,0
ENSDARG00000067829,0
ENSDARG00000015392,0
ENSDARG00000070168,0
ENSDARG00000078829,0
ENSDARG00000100333,0
ENSDARG00000089957,0
ENSDARG00000033861,0
ENSDARG00000026376,0
ENSDARG00000069135,0
ENSDARG00000077782,0
ENSDARG00000042894,0
ENSDARG00000088999,0
ENSDARG00000104374,0
ENSDARG00000102178,0
ENSDARG00000104836,0
ENSDARG00000099766,0
ENSDARG00000103478,0
ENSDARG00000099045,0
ENSDARG00000006300,0
ENSDARG00000017014,0
ENSDARG00000041086,0
ENSDARG00000076697,0
ENSDARG00000099092,0
ENSDARG00000104669,0
ENSDARG00000098486,0
ENSDARG00000099470,0
ENSDARG00000003846,0
ENSDARG00000101079,0
ENSDARG00000105490,0
ENSDARG00000101142,0
ENSDARG00000099078,0
ENSDARG00000099109,0
ENSDARG00000090624,0
ENSDARG00000078979,0
ENSDARG00000079738,0
ENSDARG00000101446,0
ENSDARG00000051809,0
ENSDARG00000079771,0
ENSDARG00000099522,0
ENSDARG00000101114,0
ENSDARG00000091770,0
ENSDARG00000104501,0
ENSDARG00000076766,0
ENSDARG00000104087,0
ENSDARG00000075366,0
ENSDARG00000075482,0
ENSDARG00000089517,0
ENSDARG00000079652,0
ENSDARG00000086709,0
ENSDARG00000075538,0
ENSDARG00000088420,0
ENSDARG00000091525,0
ENSDARG00000086555,0
ENSDARG00000103722,0
ENSDARG00000098378,0
ENSDARG00000099396,0
ENSDARG00000104439,0
ENSDARG00000102012,0
ENSDARG00000104282,1
ENSDARG00000089701,0
ENSDARG00000104069,0
ENSDARG00000104090,0
ENSDARG00000059020,0
ENSDARG00000023495,0
ENSDARG00000028663,0
ENSDARG00000089382,0
ENSDARG00000086896,0
ENSDARG00000103525,0
ENSDARG00000075952,0
ENSDARG00000032997,0
ENSDARG00000102788,0
ENSDARG00000098889,0
ENSDARG00000037182,0
ENSDARG00000086753,0
ENSDARG00000089781,0
ENSDARG00000010042,0
ENSDARG00000063197,0
ENSDARG00000016594,0
ENSDARG00000037172,0
ENSDARG00000038312,0
ENSDARG00000033355,0
ENSDARG00000051783,0
ENSDARG00000051785,0
ENSDARG00000094300,0
ENSDARG00000043644,0
ENSDARG00000063126,0
ENSDARG00000101246,0
ENSDARG00000089856,0
ENSDARG00000098531,1
ENSDARG00000098751,0
ENSDARG00000101846,0
ENSDARG00000103846,0
ENSDARG00000103899,0
ENSDARG00000102078,0
ENSDARG00000099366,0
ENSDARG00000103792,0
ENSDARG00000067626,0
ENSDARG00000041065,0
ENSDARG00000089107,0
ENSDARG00000104054,0
ENSDARG00000063021,0
ENSDARG00000039887,0
ENSDARG00000023950,0
ENSDARG00000073761,0
ENSDARG00000079244,0
ENSDARG00000055086,0
ENSDARG00000046090,0
ENSDARG00000046091,0
ENSDARG00000017762,0
ENSDARG00000069013,0
ENSDARG00000035652,0
ENSDARG00000045980,0
ENSDARG00000101063,0
ENSDARG00000102152,0
ENSDARG00000024030,0
ENSDARG00000045983,0
ENSDARG00000104815,0
ENSDARG00000091619,0
ENSDARG00000089262,0
ENSDARG00000091777,0
ENSDARG00000079046,0
ENSDARG00000078362,0
ENSDARG00000102015,0
ENSDARG00000068760,0
ENSDARG00000041299,0
ENSDARG00000088590,0
ENSDARG00000091555,0
ENSDARG00000076853,0
ENSDARG00000100718,0
ENSDARG00000045095,0
ENSDARG00000012649,0
ENSDARG00000068971,0
ENSDARG00000061060,0
ENSDARG00000041301,0
ENSDARG00000104100,0
ENSDARG00000101777,0
ENSDARG00000098272,0
ENSDARG00000104431,0
ENSDARG00000099566,0
ENSDARG00000101556,0
ENSDARG00000098330,0
ENSDARG00000098857,0
ENSDARG00000100738,0
ENSDARG00000100867,0
ENSDARG00000094764,0
ENSDARG00000092445,0
ENSDARG00000042892,0
ENSDARG00000078214,0
ENSDARG00000100475,0
ENSDARG00000067549,0
ENSDARG00000006491,0
ENSDARG00000100960,0
ENSDARG00000062897,0
ENSDARG00000101642,0
ENSDARG00000062904,0
ENSDARG00000068940,0
ENSDARG00000016710,0
ENSDARG00000023479,0
ENSDARG00000091930,0
ENSDARG00000094737,0
ENSDARG00000091624,0
ENSDARG00000090654,0
ENSDARG00000069958,0
ENSDARG00000067546,0
ENSDARG00000103830,0
ENSDARG00000099411,0
ENSDARG00000073808,0
ENSDARG00000063288,0
ENSDARG00000095464,0
ENSDARG00000025820,0
ENSDARG00000075416,0
ENSDARG00000099097,0
ENSDARG00000090035,0
ENSDARG00000020204,0
ENSDARG00000076611,0
ENSDARG00000028346,0
ENSDARG00000079089,0
ENSDARG00000053019,0
ENSDARG00000078315,0
ENSDARG00000079588,0
ENSDARG00000005320,0
ENSDARG00000098365,0
ENSDARG00000068910,0
ENSDARG00000094526,0
ENSDARG00000035634,0
ENSDARG00000058608,0
ENSDARG00000058605,0
ENSDARG00000068863,0
ENSDARG00000062780,0
ENSDARG00000015905,0
ENSDARG00000058533,0
ENSDARG00000018902,0
ENSDARG00000062711,0
ENSDARG00000002016,0
ENSDARG00000035630,0
ENSDARG00000027552,0
ENSDARG00000005786,0
ENSDARG00000027586,0
ENSDARG00000035631,0
ENSDARG00000062655,0
ENSDARG00000027141,0
ENSDARG00000058389,0
ENSDARG00000035633,0
ENSDARG00000059729,0
ENSDARG00000074309,0
ENSDARG00000100573,0
ENSDARG00000068011,1
ENSDARG00000068822,0
ENSDARG00000068820,0
ENSDARG00000012281,0
ENSDARG00000032039,0
ENSDARG00000035625,0
ENSDARG00000101482,0
ENSDARG00000062631,0
ENSDARG00000062646,0
ENSDARG00000016128,0
ENSDARG00000018907,0
ENSDARG00000068759,0
ENSDARG00000079611,0
ENSDARG00000097882,0
ENSDARG00000097046,0
ENSDARG00000036293,0
ENSDARG00000075923,0
ENSDARG00000042069,0
ENSDARG00000060751,0
ENSDARG00000073737,0
ENSDARG00000086327,0
ENSDARG00000058365,0
ENSDARG00000105422,0
ENSDARG00000035622,0
ENSDARG00000062573,0
ENSDARG00000035618,0
ENSDARG00000062579,0
ENSDARG00000102387,0
ENSDARG00000101452,0
ENSDARG00000062601,0
ENSDARG00000023267,0
ENSDARG00000006832,0
ENSDARG00000058232,0
ENSDARG00000075347,0
ENSDARG00000093201,0
ENSDARG00000018508,0
ENSDARG00000013058,0
ENSDARG00000059424,0
ENSDARG00000013434,0
ENSDARG00000062538,0
ENSDARG00000012468,0
ENSDARG00000010108,0
ENSDARG00000029250,0
ENSDARG00000035608,0
ENSDARG00000035607,0
ENSDARG00000062511,0
ENSDARG00000014817,0
ENSDARG00000068650,0
ENSDARG00000017391,0
ENSDARG00000062040,0
ENSDARG00000095288,0
ENSDARG00000061994,0
ENSDARG00000010591,0
ENSDARG00000017115,0
ENSDARG00000061960,0
ENSDARG00000035606,0
ENSDARG00000068344,0
ENSDARG00000004130,0
ENSDARG00000090797,0
ENSDARG00000061941,0
ENSDARG00000061921,0
ENSDARG00000035605,0
ENSDARG00000061915,0
ENSDARG00000061901,0
ENSDARG00000095754,0
ENSDARG00000028857,0
ENSDARG00000056855,0
ENSDARG00000086374,0
ENSDARG00000003144,0
ENSDARG00000056842,0
ENSDARG00000035603,0
ENSDARG00000035602,0
ENSDARG00000056780,1
ENSDARG00000035598,0
ENSDARG00000105023,0
ENSDARG00000035596,0
ENSDARG00000008032,0
ENSDARG00000035595,0
ENSDARG00000002405,0
ENSDARG00000005104,0
ENSDARG00000003281,0
ENSDARG00000093563,0
ENSDARG00000035579,0
ENSDARG00000011065,0
ENSDARG00000035578,0
ENSDARG00000035577,0
ENSDARG00000078002,0
ENSDARG00000003403,0
ENSDARG00000012776,0
ENSDARG00000093081,0
ENSDARG00000076998,0
ENSDARG00000061746,0
ENSDARG00000079624,0
ENSDARG00000017086,0
ENSDARG00000008592,0
ENSDARG00000034138,0
ENSDARG00000015314,0
ENSDARG00000094151,0
ENSDARG00000062463,0
ENSDARG00000062457,0
ENSDARG00000058128,0
ENSDARG00000038956,0
ENSDARG00000092602,0
ENSDARG00000068624,1
ENSDARG00000058105,0
ENSDARG00000058088,0
ENSDARG00000020482,0
ENSDARG00000035610,0
ENSDARG00000093945,0
ENSDARG00000016536,0
ENSDARG00000010331,0
ENSDARG00000039374,0
ENSDARG00000075491,0
ENSDARG00000094025,0
ENSDARG00000035540,0
ENSDARG00000099624,0
ENSDARG00000100436,0
ENSDARG00000099449,0
ENSDARG00000101039,0
ENSDARG00000035549,0
ENSDARG00000089271,0
ENSDARG00000015524,0
ENSDARG00000095150,0
ENSDARG00000035550,0
ENSDARG00000035551,0
ENSDARG00000062362,0
ENSDARG00000094760,0
ENSDARG00000062376,0
ENSDARG00000032737,0
ENSDARG00000092464,0
ENSDARG00000011783,0
ENSDARG00000010752,0
ENSDARG00000013382,0
ENSDARG00000012432,0
ENSDARG00000004587,0
ENSDARG00000004616,0
ENSDARG00000035553,0
ENSDARG00000068503,0
ENSDARG00000062221,0
ENSDARG00000002479,0
ENSDARG00000068480,0
ENSDARG00000029003,0
ENSDARG00000035556,0
ENSDARG00000012387,0
ENSDARG00000016519,0
ENSDARG00000035557,0
ENSDARG00000035558,0
ENSDARG00000035559,0
ENSDARG00000028542,0
ENSDARG00000057855,0
ENSDARG00000062271,0
ENSDARG00000057706,0
ENSDARG00000035562,0
ENSDARG00000010770,0
ENSDARG00000095538,0
ENSDARG00000030887,0
ENSDARG00000034534,0
