kegg	gene
dre04310	30363
dre04310	30364
dre04310	30366
dre04310	30369
dre04310	30370
dre04310	30412
dre04310	30428
dre04310	30476
dre04310	30488
dre04310	30502
dre04310	30510
dre04310	30523
dre04310	30544
dre04310	30590
dre04310	30654
dre04310	30701
dre04310	30719
dre04310	30754
dre04310	317679
dre04310	317747
dre04310	323630
dre04310	323883
dre04310	327204
dre04310	333999
dre04310	334373
dre04310	335916
dre04310	359837
dre04310	368249
dre04310	368250
dre04310	378728
dre04310	386762
dre04310	393141
dre04310	393533
dre04310	393581
dre04310	393716
dre04310	393953
dre04310	393998
dre04310	402843
dre04310	403076
dre04310	405823
dre04310	405892
dre04310	406411
dre04310	406659
dre04310	406816
dre04310	406825
dre04310	407700
dre04310	415151
dre04310	415254
dre04310	431736
dre04310	436718
dre04310	436815
dre04310	437027
dre04310	445076
dre04310	445208
dre04310	447800
dre04310	447814
dre04310	449846
dre04310	497384
dre04310	550436
dre04310	550554
dre04310	553788
dre04310	556087
dre04310	556379
dre04310	556400
dre04310	557384
dre04310	557447
dre04310	557451
dre04310	557926
dre04310	559111
dre04310	559273
dre04310	560032
dre04310	560060
dre04310	560194
dre04310	560294
dre04310	560317
dre04310	561682
dre04310	561772
dre04310	561831
dre04310	562064
dre04310	562720
dre04310	562838
dre04310	563147
dre04310	563427
dre04310	563460
dre04310	564064
dre04310	564241
dre04310	564337
dre04310	565241
dre04310	565612
dre04310	565677
dre04310	565714
dre04310	565771
dre04310	565921
dre04310	566040
dre04310	566841
dre04310	566869
dre04310	566878
dre04310	567111
dre04310	567746
dre04310	568191
dre04310	568214
dre04310	568315
dre04310	568518
dre04310	569376
dre04310	569420
dre04310	569698
dre04310	569863
dre04310	570510
dre04310	571865
dre04310	57931
dre04310	58023
dre04310	58072
dre04310	58073
dre04310	58080
dre04310	58117
dre04310	60632
dre04310	65229
dre04310	65230
dre04310	65236
dre04310	678649
dre04310	751108
dre04310	751630
dre04310	751644
dre04310	791454
dre04310	791563
dre04310	791595
dre04310	791855
dre04310	792404
dre04310	792699
dre04310	793359
dre04310	794221
dre04310	794574
dre04310	795167
dre04310	798222
dre04310	798465
dre04310	799608
dre04310	80955
dre04310	80972
dre04310	83496
dre04320	100005268
dre04320	100009655
dre04320	100330483
dre04320	100333151
dre04320	103909873
dre04320	114444
dre04320	280651
dre04320	30702
dre04320	30718
dre04320	326672
dre04320	360144
dre04320	368200
dre04320	378478
dre04320	393228
dre04320	393956
dre04320	399480
dre04320	403065
dre04320	406308
dre04320	406728
dre04320	445289
dre04320	492470
dre04320	493609
dre04320	556286
dre04320	557962
dre04320	561670
dre04320	566432
dre04320	571431
dre04320	572134
dre04320	58065
dre04320	58066
dre04320	79079
dre04320	793321
dre04320	794892
dre04330	100149082
dre04330	100534909
dre04330	101885597
dre04330	101886283
dre04330	140421
dre04330	140422
dre04330	140423
dre04330	140613
dre04330	192302
dre04330	30120
dre04330	30131
dre04330	30138
dre04330	30141
dre04330	30158
dre04330	30206
dre04330	30221
dre04330	30288
dre04330	30718
dre04330	321852
dre04330	323630
dre04330	324142
dre04330	334026
dre04330	359836
dre04330	386772
dre04330	386808
dre04330	393500
dre04330	402810
dre04330	402914
dre04330	414848
dre04330	493633
dre04330	494449
dre04330	497616
dre04330	503870
dre04330	555517
dre04330	559273
dre04330	559336
dre04330	560032
dre04330	560657
dre04330	561503
dre04330	563306
dre04330	563920
dre04330	563942
dre04330	565612
dre04330	566841
dre04330	567111
dre04330	567335
dre04330	568626
dre04330	569863
dre04330	570481
dre04330	58026
dre04330	58065
dre04330	58066
dre04330	65229
dre04330	65230
dre04330	678649
dre04330	692064
dre04330	794892
dre04330	80972
dre04340	100001615
dre04340	100005514
dre04340	100006858
dre04340	100007048
dre04340	108179012
dre04340	192307
dre04340	280652
dre04340	30154
dre04340	30181
dre04340	30189
dre04340	30222
dre04340	30225
dre04340	30269
dre04340	30299
dre04340	30444
dre04340	30654
dre04340	321378
dre04340	321695
dre04340	322106
dre04340	323883
dre04340	324655
dre04340	326102
dre04340	334373
dre04340	334628
dre04340	352930
dre04340	368421
dre04340	393998
dre04340	394099
dre04340	403042
dre04340	406533
dre04340	406816
dre04340	406825
dre04340	436678
dre04340	445076
dre04340	494092
dre04340	541318
dre04340	544651
dre04340	548610
dre04340	550267
dre04340	553266
dre04340	554152
dre04340	558147
dre04340	560194
dre04340	561724
dre04340	563147
dre04340	563633
dre04340	564064
dre04340	568184
dre04340	569403
dre04340	570772
dre04340	572370
dre04340	619520
dre04340	777760
dre04340	796318
dre04340	796867
dre04340	799608
dre04350	100004116
dre04350	100005449
dre04350	100006041
dre04350	100149664
dre04350	100329520
dre04350	100329779
dre04350	100332902
dre04350	100334210
dre04350	100535338
dre04350	100536993
dre04350	101887111
dre04350	246093
dre04350	266599
dre04350	30145
dre04350	30146
dre04350	30161
dre04350	30164
dre04350	30173
dre04350	30180
dre04350	30183
dre04350	30185
dre04350	30275
dre04350	30457
dre04350	30493
dre04350	30584
dre04350	30612
dre04350	30615
dre04350	30628
dre04350	30632
dre04350	30639
dre04350	30641
dre04350	30642
dre04350	30739
dre04350	30742
dre04350	321070
dre04350	321364
dre04350	321695
dre04350	321756
dre04350	323883
dre04350	324109
dre04350	326282
dre04350	338101
dre04350	359834
dre04350	360144
dre04350	369194
dre04350	369195
dre04350	393141
dre04350	393716
dre04350	393885
dre04350	394026
dre04350	399480
dre04350	402908
dre04350	404629
dre04350	405785
dre04350	405790
dre04350	406349
dre04350	406411
dre04350	406582
dre04350	406659
dre04350	406685
dre04350	406741
dre04350	406813
dre04350	406816
dre04350	431736
dre04350	436718
dre04350	445564
dre04350	447846
dre04350	449548
dre04350	449846
dre04350	493624
dre04350	503761
dre04350	550585
dre04350	553359
dre04350	553816
dre04350	555655
dre04350	557567
dre04350	559111
dre04350	559273
dre04350	560317
dre04350	560446
dre04350	560578
dre04350	561901
dre04350	561963
dre04350	562180
dre04350	562242
dre04350	562822
dre04350	563633
dre04350	563884
dre04350	564395
dre04350	565612
dre04350	566470
dre04350	566841
dre04350	567111
dre04350	58092
dre04350	58145
dre04350	64698
dre04350	664761
dre04350	751630
dre04350	792928
dre04350	794689
dre04350	795522
dre04350	799352
dre04350	83496
dre04370	100000252
dre04370	100002225
dre04370	100002263
dre04370	100002318
dre04370	100003514
dre04370	100006675
dre04370	100148818
dre04370	100149794
dre04370	100150090
dre04370	100331840
dre04370	100333254
dre04370	100333967
dre04370	101910198
dre04370	103909873
dre04370	142986
dre04370	246227
dre04370	266756
dre04370	30380
dre04370	30554
dre04370	30681
dre04370	30682
dre04370	30716
dre04370	323588
dre04370	325084
dre04370	327204
dre04370	327321
dre04370	336839
dre04370	360144
dre04370	368243
dre04370	373867
dre04370	378972
dre04370	386705
dre04370	393228
dre04370	393953
dre04370	394174
dre04370	399480
dre04370	399546
dre04370	403146
dre04370	404211
dre04370	406311
dre04370	406598
dre04370	406728
dre04370	415151
dre04370	415185
dre04370	437027
dre04370	445289
dre04370	447814
dre04370	492763
dre04370	497384
dre04370	550286
dre04370	550554
dre04370	553656
dre04370	554230
dre04370	556226
dre04370	557109
dre04370	557176
dre04370	557810
dre04370	557926
dre04370	558154
dre04370	559020
dre04370	559087
dre04370	560549
dre04370	561737
dre04370	561747
dre04370	562011
dre04370	562552
dre04370	562838
dre04370	563181
dre04370	564261
dre04370	564337
dre04370	565130
dre04370	565241
dre04370	565386
dre04370	58100
dre04370	65237
dre04370	790934
dre04370	792699
dre04370	793158
dre04370	794574
dre04370	795167
dre04370	798864
dre04510	100000252
dre04510	100001836
dre04510	100002263
dre04510	100003223
dre04510	100003514
dre04510	100003770
dre04510	100004299
dre04510	100005469
dre04510	100006041
dre04510	100006675
dre04510	100007048
dre04510	100037387
dre04510	100048921
dre04510	100049705
dre04510	100149028
dre04510	100149273
dre04510	100149794
dre04510	100150664
dre04510	100151255
dre04510	100170785
dre04510	100318854
dre04510	100329779
dre04510	100331333
dre04510	100331874
dre04510	100332111
dre04510	100333179
dre04510	100333967
dre04510	100334116
dre04510	100499533
dre04510	100535241
dre04510	100535278
dre04510	100535718
dre04510	100536197
dre04510	100536533
dre04510	100537244
dre04510	101885031
dre04510	101885790
dre04510	101910198
dre04510	103909601
dre04510	114433
dre04510	142986
dre04510	245701
dre04510	245702
dre04510	252849
dre04510	252850
dre04510	260303
dre04510	266749
dre04510	286830
dre04510	286831
dre04510	286832
dre04510	30037
dre04510	30121
dre04510	30222
dre04510	30234
dre04510	30265
dre04510	30429
dre04510	30592
dre04510	30654
dre04510	30682
dre04510	30716
dre04510	317747
dre04510	321070
dre04510	321107
dre04510	321212
dre04510	321243
dre04510	322221
dre04510	323320
dre04510	323561
dre04510	323588
dre04510	323695
dre04510	323818
dre04510	325034
dre04510	325084
dre04510	325675
dre04510	325686
dre04510	326719
dre04510	327204
dre04510	327301
dre04510	334597
dre04510	335269
dre04510	335916
dre04510	336471
dre04510	336839
dre04510	337084
dre04510	337158
dre04510	337767
dre04510	360144
dre04510	368415
dre04510	369191
dre04510	373103
dre04510	373107
dre04510	373108
dre04510	373872
dre04510	378478
dre04510	378480
dre04510	378972
dre04510	386705
dre04510	386787
dre04510	386856
dre04510	386966
dre04510	393543
dre04510	393953
dre04510	394012
dre04510	394038
dre04510	394101
dre04510	394174
dre04510	399480
dre04510	399546
dre04510	403000
dre04510	403026
dre04510	403045
dre04510	403049
dre04510	403065
dre04510	403146
dre04510	404211
dre04510	405864
dre04510	405898
dre04510	406308
dre04510	406311
dre04510	406411
dre04510	406493
dre04510	406548
dre04510	406598
dre04510	406659
dre04510	406714
dre04510	406728
dre04510	407685
dre04510	407980
dre04510	415151
dre04510	415240
dre04510	415242
dre04510	431769
dre04510	436718
dre04510	437027
dre04510	442922
dre04510	445091
dre04510	445234
dre04510	445380
dre04510	445393
dre04510	447930
dre04510	449679
dre04510	449707
dre04510	450006
dre04510	492576
dre04510	493609
dre04510	493781
dre04510	494453
dre04510	497384
dre04510	503730
dre04510	503893
dre04510	541320
dre04510	541374
dre04510	541475
dre04510	544667
dre04510	550286
dre04510	550487
dre04510	550505
dre04510	552980
dre04510	553355
dre04510	553656
dre04510	553699
dre04510	554230
dre04510	554268
dre04510	554269
dre04510	555805
dre04510	556226
dre04510	556286
dre04510	556413
dre04510	556443
dre04510	556734
dre04510	556752
dre04510	556842
dre04510	556874
dre04510	557109
dre04510	557176
dre04510	557468
dre04510	558154
dre04510	558635
dre04510	558685
dre04510	558958
dre04510	559145
dre04510	559529
dre04510	560194
dre04510	560400
dre04510	560549
dre04510	560564
dre04510	561635
dre04510	561670
dre04510	561737
dre04510	561901
dre04510	562011
dre04510	562496
dre04510	562529
dre04510	562720
dre04510	562838
dre04510	563023
dre04510	563053
dre04510	563429
dre04510	563556
dre04510	564005
dre04510	564246
dre04510	564261
dre04510	565130
dre04510	566796
dre04510	566845
dre04510	567110
dre04510	567640
dre04510	567771
dre04510	567874
dre04510	567895
dre04510	568309
dre04510	568885
dre04510	569510
dre04510	569698
dre04510	569755
dre04510	569971
dre04510	569979
dre04510	570216
dre04510	570218
dre04510	570288
dre04510	570643
dre04510	570772
dre04510	570868
dre04510	571431
dre04510	571753
dre04510	571837
dre04510	572187
dre04510	572348
dre04510	574422
dre04510	57934
dre04510	57935
dre04510	58037
dre04510	58100
dre04510	641575
dre04510	65236
dre04510	677750
dre04510	678512
dre04510	751630
dre04510	767790
dre04510	791212
dre04510	792699
dre04510	793158
dre04510	794088
dre04510	795167
dre04510	795752
dre04510	796490
dre04510	796537
dre04510	798657
dre04510	799608
dre04512	100001836
dre04512	100005469
dre04512	100006427
dre04512	100049705
dre04512	100149028
dre04512	100151255
dre04512	100170785
dre04512	100318854
dre04512	100322009
dre04512	100330801
dre04512	100331333
dre04512	100331874
dre04512	100499533
dre04512	100535241
dre04512	100535278
dre04512	100536533
dre04512	101884430
dre04512	101885031
dre04512	101885690
dre04512	252849
dre04512	252850
dre04512	260303
dre04512	286829
dre04512	286830
dre04512	286831
dre04512	286832
dre04512	30037
dre04512	30234
dre04512	321212
dre04512	321243
dre04512	322012
dre04512	323561
dre04512	325675
dre04512	335269
dre04512	336471
dre04512	337158
dre04512	337767
dre04512	369191
dre04512	386787
dre04512	394012
dre04512	394038
dre04512	403026
dre04512	405864
dre04512	406548
dre04512	407685
dre04512	436636
dre04512	445380
dre04512	503730
dre04512	503893
dre04512	541320
dre04512	541475
dre04512	553355
dre04512	553699
dre04512	554268
dre04512	554269
dre04512	556734
dre04512	556752
dre04512	556874
dre04512	558958
dre04512	561901
dre04512	562345
dre04512	562496
dre04512	563429
dre04512	563556
dre04512	564005
dre04512	565373
dre04512	565429
dre04512	566796
dre04512	567110
dre04512	567640
dre04512	567771
dre04512	568033
dre04512	568593
dre04512	569755
dre04512	569971
dre04512	570216
dre04512	570643
dre04512	570651
dre04512	570868
dre04512	572348
dre04512	798998
dre04514	100001136
dre04514	100002407
dre04514	100002610
dre04514	100004384
dre04514	100005261
dre04514	100006534
dre04514	100038779
dre04514	100141490
dre04514	100147871
dre04514	100151255
dre04514	100151328
dre04514	100270764
dre04514	100322456
dre04514	100330246
dre04514	100331333
dre04514	100332904
dre04514	100333180
dre04514	100333863
dre04514	100535350
dre04514	100537676
dre04514	101884448
dre04514	101886267
dre04514	101886406
dre04514	103908881
dre04514	114417
dre04514	114424
dre04514	114441
dre04514	114442
dre04514	116993
dre04514	140819
dre04514	266983
dre04514	282667
dre04514	30194
dre04514	30291
dre04514	30447
dre04514	30634
dre04514	30726
dre04514	30762
dre04514	30763
dre04514	30764
dre04514	30783
dre04514	323266
dre04514	323696
dre04514	335509
dre04514	337077
dre04514	353150
dre04514	368614
dre04514	368615
dre04514	368619
dre04514	368816
dre04514	368877
dre04514	368878
dre04514	393557
dre04514	394012
dre04514	405757
dre04514	405864
dre04514	406559
dre04514	436612
dre04514	436719
dre04514	436897
dre04514	445070
dre04514	445278
dre04514	445374
dre04514	445471
dre04514	450023
dre04514	474346
dre04514	494075
dre04514	503893
dre04514	541320
dre04514	541491
dre04514	550431
dre04514	553785
dre04514	555163
dre04514	556158
dre04514	556537
dre04514	556718
dre04514	556734
dre04514	556747
dre04514	556752
dre04514	557209
dre04514	557665
dre04514	557797
dre04514	557935
dre04514	558326
dre04514	559154
dre04514	559157
dre04514	559501
dre04514	559896
dre04514	560014
dre04514	560816
dre04514	561122
dre04514	561971
dre04514	562183
dre04514	562525
dre04514	562702
dre04514	562934
dre04514	563016
dre04514	563598
dre04514	565021
dre04514	565531
dre04514	565617
dre04514	566220
dre04514	566572
dre04514	567620
dre04514	568593
dre04514	569075
dre04514	569217
dre04514	569386
dre04514	569931
dre04514	570216
dre04514	571282
dre04514	573644
dre04514	60635
dre04514	64885
dre04514	654336
dre04514	677754
dre04514	692273
dre04514	767777
dre04514	791140
dre04514	791164
dre04514	791723
dre04514	792865
dre04514	793143
dre04514	793240
dre04514	793819
dre04514	796481
dre04514	799867
dre04514	81580
dre04514	81581
dre04514	81582
dre04514	81583
dre04514	81584
dre04514	81585
dre04514	81586
dre04514	81587
dre04514	81589
dre04514	81590
dre04514	81591
dre04514	81592
dre04520	100001221
dre04520	100002756
dre04520	100002928
dre04520	100006041
dre04520	100009637
dre04520	100149130
dre04520	100150664
dre04520	100535532
dre04520	100537012
dre04520	114424
dre04520	140819
dre04520	245699
dre04520	245700
dre04520	245701
dre04520	245702
dre04520	30081
dre04520	30265
dre04520	30428
dre04520	30488
dre04520	30502
dre04520	30510
dre04520	30523
dre04520	30639
dre04520	30701
dre04520	30705
dre04520	30739
dre04520	30741
dre04520	322221
dre04520	323320
dre04520	325084
dre04520	327204
dre04520	335158
dre04520	335573
dre04520	336839
dre04520	360144
dre04520	373872
dre04520	378478
dre04520	386966
dre04520	393808
dre04520	394034
dre04520	394056
dre04520	399480
dre04520	403050
dre04520	405892
dre04520	406411
dre04520	406659
dre04520	407620
dre04520	415151
dre04520	415254
dre04520	436718
dre04520	437027
dre04520	494038
dre04520	541491
dre04520	552980
dre04520	553341
dre04520	553542
dre04520	553788
dre04520	555437
dre04520	556226
dre04520	556379
dre04520	556726
dre04520	557665
dre04520	558077
dre04520	558359
dre04520	559111
dre04520	559273
dre04520	559679
dre04520	560317
dre04520	560400
dre04520	560446
dre04520	560512
dre04520	560578
dre04520	560816
dre04520	562750
dre04520	562838
dre04520	563460
dre04520	563632
dre04520	565459
dre04520	565612
dre04520	566841
dre04520	567111
dre04520	567490
dre04520	567500
dre04520	571256
dre04520	571431
dre04520	574422
dre04520	57934
dre04520	57935
dre04520	58037
dre04520	58092
dre04520	641575
dre04520	678518
dre04520	751630
dre04520	792699
dre04520	792928
dre04520	793158
dre04520	793240
dre04520	794920
dre04520	795167
dre04520	799867
dre04530	100001136
dre04530	100001810
dre04530	100002040
dre04530	100002802
dre04530	100003514
dre04530	100005075
dre04530	100005261
dre04530	100006041
dre04530	100006675
dre04530	100006888
dre04530	100008376
dre04530	100124652
dre04530	100144561
dre04530	100147871
dre04530	100148073
dre04530	100149794
dre04530	100150844
dre04530	100170824
dre04530	100317924
dre04530	100329282
dre04530	100329748
dre04530	100329813
dre04530	100330246
dre04530	100332055
dre04530	100333863
dre04530	100333967
dre04530	100535532
dre04530	100536317
dre04530	100537244
dre04530	100884147
dre04530	101180909
dre04530	101885491
dre04530	101886267
dre04530	101910198
dre04530	103909873
dre04530	117507
dre04530	246275
dre04530	252845
dre04530	259195
dre04530	30265
dre04530	30380
dre04530	30428
dre04530	30429
dre04530	30488
dre04530	30502
dre04530	30592
dre04530	30616
dre04530	30741
dre04530	321552
dre04530	322221
dre04530	323320
dre04530	323509
dre04530	323696
dre04530	325084
dre04530	326719
dre04530	327263
dre04530	327650
dre04530	333938
dre04530	334015
dre04530	334274
dre04530	334571
dre04530	334608
dre04530	336421
dre04530	336839
dre04530	337084
dre04530	368415
dre04530	368619
dre04530	368723
dre04530	373089
dre04530	373105
dre04530	378972
dre04530	386711
dre04530	386817
dre04530	393228
dre04530	393885
dre04530	393946
dre04530	393953
dre04530	403050
dre04530	403146
dre04530	405757
dre04530	405816
dre04530	406411
dre04530	406493
dre04530	406559
dre04530	406582
dre04530	406659
dre04530	406685
dre04530	407620
dre04530	407981
dre04530	415254
dre04530	436612
dre04530	436718
dre04530	436719
dre04530	436819
dre04530	436897
dre04530	445070
dre04530	445278
dre04530	445289
dre04530	445478
dre04530	445561
dre04530	447930
dre04530	449548
dre04530	449660
dre04530	450006
dre04530	450023
dre04530	474349
dre04530	494075
dre04530	497384
dre04530	550286
dre04530	550431
dre04530	550513
dre04530	550585
dre04530	553656
dre04530	554168
dre04530	555454
dre04530	555521
dre04530	555737
dre04530	556226
dre04530	556379
dre04530	556551
dre04530	557209
dre04530	557482
dre04530	558359
dre04530	558752
dre04530	558810
dre04530	559035
dre04530	559247
dre04530	559364
dre04530	559392
dre04530	559643
dre04530	559866
dre04530	560400
dre04530	560549
dre04530	561211
dre04530	561423
dre04530	561431
dre04530	561689
dre04530	562525
dre04530	563016
dre04530	563056
dre04530	563799
dre04530	564112
dre04530	565446
dre04530	565459
dre04530	566060
dre04530	567500
dre04530	567620
dre04530	569217
dre04530	569390
dre04530	570858
dre04530	573644
dre04530	57934
dre04530	57935
dre04530	58037
dre04530	58142
dre04530	60635
dre04530	641575
dre04530	677750
dre04530	724017
dre04530	751630
dre04530	751760
dre04530	768300
dre04530	777730
dre04530	792828
dre04530	793143
dre04530	793158
dre04530	794088
dre04530	795670
dre04530	80959
dre04530	81580
dre04530	81581
dre04530	81582
dre04530	81583
dre04530	81584
dre04530	81585
dre04530	81586
dre04530	81587
dre04530	81589
dre04530	81590
dre04530	81591
dre04530	81592
dre04540	100000981
dre04540	100001532
dre04540	100002225
dre04540	100003514
dre04540	100006675
dre04540	100006888
dre04540	100007679
dre04540	100125912
dre04540	100148976
dre04540	100149388
dre04540	100150246
dre04540	100150304
dre04540	100330875
dre04540	100332913
dre04540	100333538
dre04540	100333702
dre04540	100333967
dre04540	100535718
dre04540	100537538
dre04540	101884360
dre04540	103909601
dre04540	103909873
dre04540	108179012
dre04540	282557
dre04540	30236
dre04540	30380
dre04540	30716
dre04540	322106
dre04540	323509
dre04540	325084
dre04540	326020
dre04540	327377
dre04540	327650
dre04540	335798
dre04540	336421
dre04540	336681
dre04540	337223
dre04540	360144
dre04540	368461
dre04540	373080
dre04540	378444
dre04540	378478
dre04540	378480
dre04540	378718
dre04540	378719
dre04540	386701
dre04540	386856
dre04540	393154
dre04540	393228
dre04540	393664
dre04540	393946
dre04540	393953
dre04540	393998
dre04540	394005
dre04540	399480
dre04540	403045
dre04540	406303
dre04540	406308
dre04540	406533
dre04540	406728
dre04540	406811
dre04540	407700
dre04540	431777
dre04540	445076
dre04540	445164
dre04540	445232
dre04540	445289
dre04540	445297
dre04540	493609
dre04540	493613
dre04540	497384
dre04540	541323
dre04540	550286
dre04540	550420
dre04540	550458
dre04540	553656
dre04540	554127
dre04540	555576
dre04540	556286
dre04540	556339
dre04540	557026
dre04540	557109
dre04540	557191
dre04540	557194
dre04540	557353
dre04540	557902
dre04540	558248
dre04540	558321
dre04540	558552
dre04540	559529
dre04540	559806
dre04540	560410
dre04540	560564
dre04540	560719
dre04540	560807
dre04540	560808
dre04540	561670
dre04540	562585
dre04540	562619
dre04540	562625
dre04540	563147
dre04540	563181
dre04540	563724
dre04540	563953
dre04540	564064
dre04540	565459
dre04540	567611
dre04540	568126
dre04540	568406
dre04540	568726
dre04540	569376
dre04540	569499
dre04540	570108
dre04540	570652
dre04540	571431
dre04540	571825
dre04540	573122
dre04540	573216
dre04540	641421
dre04540	641561
dre04540	641565
dre04540	751784
dre04540	767746
dre04540	767790
dre04540	767806
dre04540	792519
dre04540	792634
dre04540	794666
dre04540	796490
dre04540	798657
dre04540	80973
dre04620	100000252
dre04620	100002225
dre04620	100002263
dre04620	100002318
dre04620	100002946
dre04620	100003859
dre04620	100004358
dre04620	100126803
dre04620	100149273
dre04620	100149794
dre04620	100270764
dre04620	100534776
dre04620	100885851
dre04620	101910198
dre04620	103908881
dre04620	266756
dre04620	30681
dre04620	30768
dre04620	323099
dre04620	323588
dre04620	327204
dre04620	335916
dre04620	336876
dre04620	360134
dre04620	360144
dre04620	368481
dre04620	378972
dre04620	393132
dre04620	393287
dre04620	393650
dre04620	394174
dre04620	394198
dre04620	399480
dre04620	403052
dre04620	403084
dre04620	403125
dre04620	403126
dre04620	403127
dre04620	403128
dre04620	403131
dre04620	403132
dre04620	403136
dre04620	403137
dre04620	403138
dre04620	403139
dre04620	403145
dre04620	403146
dre04620	403147
dre04620	403148
dre04620	404211
dre04620	405770
dre04620	405785
dre04620	405811
dre04620	406311
dre04620	406463
dre04620	406598
dre04620	406728
dre04620	415099
dre04620	415185
dre04620	437024
dre04620	445119
dre04620	445373
dre04620	445410
dre04620	494163
dre04620	541530
dre04620	550475
dre04620	553788
dre04620	554561
dre04620	557176
dre04620	557302
dre04620	557810
dre04620	560549
dre04620	560913
dre04620	561737
dre04620	562317
dre04620	562552
dre04620	562720
dre04620	562838
dre04620	563181
dre04620	563560
dre04620	563727
dre04620	564261
dre04620	564403
dre04620	564854
dre04620	565756
dre04620	567460
dre04620	568951
dre04620	569226
dre04620	569698
dre04620	570238
dre04620	58022
dre04620	619391
dre04620	65236
dre04620	65237
dre04620	65239
dre04620	692289
dre04620	777653
dre04620	792699
dre04620	795671
dre04620	798892
dre04621	100002318
dre04621	100002946
dre04621	100003859
dre04621	100149273
dre04621	100330810
dre04621	100885851
dre04621	101882558
dre04621	266756
dre04621	30573
dre04621	30591
dre04621	30681
dre04621	323099
dre04621	360144
dre04621	373107
dre04621	373874
dre04621	386590
dre04621	393287
dre04621	399480
dre04621	403084
dre04621	405770
dre04621	405785
dre04621	406463
dre04621	415099
dre04621	415185
dre04621	492489
dre04621	494163
dre04621	541530
dre04621	553788
dre04621	554561
dre04621	557302
dre04621	557810
dre04621	561595
dre04621	562552
dre04621	562720
dre04621	563560
dre04621	564497
dre04621	565155
dre04621	565756
dre04621	566547
dre04621	566782
dre04621	566811
dre04621	569698
dre04621	571331
dre04621	57923
dre04621	57933
dre04621	58022
dre04621	641582
dre04621	65236
dre04621	65237
dre04621	777696
dre04621	792697
dre04621	796425
dre04622	100002318
dre04622	100002946
dre04622	100003859
dre04622	100004358
dre04622	100005446
dre04622	100126803
dre04622	100148871
dre04622	100149273
dre04622	100333797
dre04622	100334486
dre04622	101243556
dre04622	108179010
dre04622	266756
dre04622	30116
dre04622	30681
dre04622	323099
dre04622	360134
dre04622	393144
dre04622	393287
dre04622	393650
dre04622	393721
dre04622	405785
dre04622	406377
dre04622	406463
dre04622	415099
dre04622	415185
dre04622	437024
dre04622	445119
dre04622	445373
dre04622	445410
dre04622	449731
dre04622	494180
dre04622	541530
dre04622	553788
dre04622	554561
dre04622	555459
dre04622	556823
dre04622	557302
dre04622	557335
dre04622	557526
dre04622	557810
dre04622	559568
dre04622	561108
dre04622	562317
dre04622	562552
dre04622	562720
dre04622	562867
dre04622	563560
dre04622	564295
dre04622	564854
dre04622	565756
dre04622	565759
dre04622	566947
dre04622	567460
dre04622	569698
dre04622	570965
dre04622	58022
dre04622	58130
dre04622	65236
dre04622	65237
dre04622	692289
dre04622	767660
dre04622	793926
dre04623	100000978
dre04623	100004555
dre04623	100126803
dre04623	100333797
dre04623	100885851
dre04623	101243556
dre04623	323099
dre04623	336518
dre04623	360134
dre04623	393201
dre04623	393257
dre04623	393287
dre04623	393538
dre04623	393650
dre04623	394162
dre04623	405770
dre04623	406463
dre04623	415099
dre04623	436749
dre04623	436817
dre04623	436826
dre04623	437024
dre04623	445170
dre04623	445412
dre04623	449786
dre04623	541530
dre04623	550263
dre04623	553705
dre04623	557043
dre04623	562329
dre04623	562867
dre04623	563560
dre04623	564854
dre04623	565756
dre04623	567460
dre04623	572258
dre04623	57923
dre04623	57933
dre04623	58119
dre04623	692289
dre04623	796803
dre04672	100004261
dre04672	100006078
dre04672	100038779
dre04672	100149404
dre04672	100188894
dre04672	100270764
dre04672	100331333
dre04672	100333914
dre04672	100535958
dre04672	100885851
dre04672	103908881
dre04672	103911891
dre04672	103911910
dre04672	114447
dre04672	140747
dre04672	30762
dre04672	30763
dre04672	30764
dre04672	30783
dre04672	335509
dre04672	352944
dre04672	359834
dre04672	368614
dre04672	368615
dre04672	368816
dre04672	368877
dre04672	368878
dre04672	493784
dre04672	553366
dre04672	553957
dre04672	561268
dre04672	563884
dre04672	566471
dre04672	571282
dre04672	654336
dre04672	654826
dre04672	791723
dre04672	793819
dre04672	794616
dre04672	795766
dre04672	795788
dre04672	799354
dre04744	140424
dre04744	140425
dre04744	140426
dre04744	140428
dre04744	140429
dre04744	140430
dre04744	140431
dre04744	192322
dre04744	30295
dre04744	30459
dre04744	30504
dre04744	321808
dre04744	322104
dre04744	327379
dre04744	335650
dre04744	335656
dre04744	336121
dre04744	368217
dre04744	368410
dre04744	373871
dre04744	406660
dre04744	406796
dre04744	492811
dre04744	494573
dre04744	550406
dre04744	554700
dre04744	558299
dre04744	559332
dre04744	560151
dre04744	564152
dre04744	566120
dre04744	568211
dre04744	570333
dre04744	572249
dre04744	767636
dre04744	792319
dre04744	793087
dre04810	100000160
dre04810	100000252
dre04810	100001221
dre04810	100001836
dre04810	100002225
dre04810	100002263
dre04810	100002872
dre04810	100002928
dre04810	100003223
dre04810	100003770
dre04810	100004299
dre04810	100004742
dre04810	100004938
dre04810	100005049
dre04810	100005469
dre04810	100005852
dre04810	100006041
dre04810	100009637
dre04810	100149161
dre04810	100149598
dre04810	100150701
dre04810	100151255
dre04810	100317924
dre04810	100329779
dre04810	100330960
dre04810	100331333
dre04810	100331581
dre04810	100331874
dre04810	100333179
